Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M,Ticker name 3,Ticker name 2,len,Ticker name
530 HK Equity,GOLDIN FINANCIAL,¡»Èé»ÖÀ€,37814018048,5.409999847,56.16286087,-64.50131226,601900032,0.096326999,530,530.HK,3,0530.HK
142 HK Equity,FIRST PACIFIC,_€_@_î´_,20309813248,4.75,34.39415741,-7.587546349,49904051000,0.154714286,142,142.HK,3,0142.HK
37 HK Equity,FAR EAST HOTELS,Èá»F¡s©±_êá~,246865376,0.409999996,,-14.58333206,49823884,-0.130999997,37,37.HK,2,0037.HK
36 HK Equity,FAR EAST HOLDING,Èá»F±±»„¡êÈò,740600640,0.680000007,8.435677528,-23.59550285,10970000,0.080610001,36,36.HK,2,0036.HK
35 HK Equity,FE CONSORT INTL,Èá»Fµo¨i,4988199424,2.339999914,5.441860199,-20.67797089,4071821056,0.430000007,35,35.HK,2,0035.HK
232 HK Equity,AVIC INTL HLDGS,__¡êøè»Å_uá~¡êÈò,3311754496,0.600000024,79.31263733,-24.05063248,2198590072,0.007564999,232,232.HK,3,0232.HK
52 HK Equity,FAIRWOOD HLDGS,FAIRWOOD HOLD,3333731072,26.25,19.44697952,7.581968784,2292243072,1.349824011,52,52.HK,2,0052.HK
128 HK Equity,ENM HOLDINGS LTD,_w_ç±±»„,627250304,0.379999995,,-8.43373394,215537000,-0.064769002,128,128.HK,3,0128.HK
163 HK Equity,EMPEROR INTL,_^Âî¡êÈò,5663420416,1.539999962,,7.692308903,5142792064,-0.126596995,163,163.HK,3,0163.HK
103 HK Equity,SHOUGANG CONCORD,__»¿€_¬ë,373042720,0.194000006,,-7.177033424,1480506944,-0.196069002,103,103.HK,3,0103.HK
29 HK Equity,DYNAMIC HLDG.,_F_O_¡_ë,639363520,2.859999895,6.389633656,-22.90260696,102809000,0.447599992,29,29.HK,2,0029.HK
313 HK Equity,RICHLY FIELD CH,üë´___¡ê,1010362624,0.085000001,,-15,72439000,-0.037846519,313,313.HK,3,0313.HK
113 HK Equity,DICKSON CONCEPT,_}´ê__Ç¯,920693248,2.420000076,,-15.97222328,4093882880,-0.137999997,113,113.HK,3,0113.HK
32 HK Equity,CROSS-HAR HLDGS,«__q±±»„,3920679936,10.52000046,6.309924126,1.544409275,397402000,1.667215049,32,32.HK,2,0032.HK
122 HK Equity,CROCODILE GARMEN,®s__Ç˜,729608640,0.769999981,44.25287247,-18.0851078,355256992,0.0174,122,122.HK,3,0122.HK
43 HK Equity,CP POKPHAND,_Rüç¡êÈò,19257468928,0.800000012,10.95559883,-2.439022064,38875871481,0.082176318,43,43.HK,2,0043.HK
118 HK Equity,COSMOS MACHINERY,_j_P_Ö±–,333372768,0.465000004,,-12.26414585,2395165952,-0.069164001,118,118.HK,3,0118.HK
120 HK Equity,COSMO INTL 1000,´|¨Ÿ¡êÈò,1657677824,0.389999986,,2.631576538,-143417000,-0.067459002,120,120.HK,3,0120.HK
119 HK Equity,POLY PROPERTY,ÇO_Qümá~_¡_ë,7030151168,1.919999957,,-24.110672,24933366784,-0.769356979,119,119.HK,3,0119.HK
513 HK Equity,CONTL HOLDINGS,Ç’©M_¡_ë,799248384,0.116999999,,-6.400001049,631325984,-0.032633,513,513.HK,3,0513.HK
31 HK Equity,CHINA AEROSPACE,øè_„±±»„,2869070336,0.930000007,2.913962841,-11.42856693,2765720064,0.319152996,31,31.HK,2,0031.HK
439 HK Equity,KUANGCHI SCIENCE,´œ±ñÂ“_‚,19769522176,3.460000038,2446.957275,7.120743752,353831016,0.001414001,439,439.HK,3,0439.HK
657 HK Equity,G-VISION INTL,Ë™Â“¡êÈò,739599360,0.379999995,,-20,91809000,-0.005003,657,657.HK,3,0657.HK
267 HK Equity,CITIC,__ÇH»„´Ö,3.17E+11,10.89999962,6.579193592,-20.55393982,4.17E+11,1.656737983,267,267.HK,3,0267.HK
55 HK Equity,NEWAY GROUP HLDG,__ÂP_¡_ë±±»„,101457336,0.479999989,,-51.02040863,613269296,-0.206000023,55,55.HK,2,0055.HK
367 HK Equity,CHUANGS CONSORT,_¿_h_Ö_c¡êÈò,1688777088,1,5.05561161,17.64705467,1320598016,0.197799996,367,367.HK,3,0367.HK
298 HK Equity,CHUANG'S CHINA,_¿_h__¡ê_‘üê,778148928,0.319999993,6.732599258,-25.39121628,772843008,0.047529932,298,298.HK,3,0298.HK
116 HK Equity,CHOW SANG SANG,©P´ê´ê_¡_ë¡êÈò,8596884480,12.69999981,7.605386734,-0.470222712,19069257728,1.669869006,116,116.HK,3,0116.HK
127 HK Equity,CHINESE ESTATES,µ¯_Hümá~,34756820992,18.21999931,4.498549461,-23.46437836,1542397056,4.050194133,127,127.HK,3,0127.HK
308 HK Equity,CHINA TRAVEL HK,_È«___¨é,12080502784,2.200000048,17.89476204,-32.51533508,4395388928,0.240829997,308,308.HK,3,0308.HK
235 HK Equity,CHINA STRATEGIC,__µ__¡_ë,3380555008,0.199000001,2.515724659,-8.715593338,239466000,0.079102458,235,235.HK,3,0235.HK
701 HK Equity,CNT GROUP LTD,´_¨Ÿ_¡_ë,666289984,0.349999994,5.742506027,16.66666031,1102812992,0.045200001,701,701.HK,3,0701.HK
688 HK Equity,CHINA OVERSEAS,__¡ê¨Ÿ´~µo¨i,2.22E+11,22.5,6.212584972,-15.76194477,1.40E+11,3.621680975,688,688.HK,3,0688.HK
26 HK Equity,CHINA MOTOR BUS,__µ¯¬T¬¨,3307488000,73,6.959008217,-5.63572073,97015000,10.49000025,26,26.HK,2,0026.HK
132 HK Equity,CHINA INVEST HLG,__¡êÀ_á~±±»„,1250000256,0.730000019,215.7210693,-12.04818916,39275000,0.003384,132,132.HK,3,0132.HK
378 HK Equity,FDG KINETIC LTD,__Ës¡æ_O,6830410240,1.330000043,,5.555559635,60984000,-0.386370009,378,378.HK,3,0378.HK
112 HK Equity,LT COMM REAL EST,¡‚¨›¡îá~_a_£,1524446976,4.5,,76.47058868,12610000,-0.1136,112,112.HK,3,0112.HK
508 HK Equity,DINGYI GP INV,_©È›_¡_ë_‘üê,4237854720,0.850000024,,14.86486626,28722000,-0.312150002,508,508.HK,3,0508.HK
25 HK Equity,CHEVALIER INTL,¬__h¡êÈò,3768066816,12.47999954,2.510625362,-6.165418148,5864402176,4.970873058,25,25.HK,2,0025.HK
648 HK Equity,CHINA WAH YAN HE,__¡êµ¯_øåŒË¿,412371104,0.105999999,,-15.87301826,127236000,-0.201981001,648,648.HK,3,0648.HK
131 HK Equity,CHEUK NANG HLDGS,¬™øˆÂ“__(_¡_ë),2591489792,5.170000076,72.40287781,-10.00196743,52253000,0.071405999,131,131.HK,3,0131.HK
234 HK Equity,NEW CENTURY GRP,ás´@Â__¡_ë_È«_,734106816,0.127000004,57.72727585,-0.78125155,20018000,0.0022,234,234.HK,3,0234.HK
57 HK Equity,CHEN HSONG HLDGS,___ø_¡_ë,1008850560,1.600000024,,-12.08791351,1364268032,-0.093999997,57,57.HK,2,0057.HK
687 HK Equity,TYSAN HLDGS LTD,¨›»@_¡_ë,3883516672,4.440000057,10.16250896,36.61538696,4802452992,0.436900005,687,687.HK,3,0687.HK
92 HK Equity,CHAMPION TECH,CHAMPION TECH,658506048,0.104000002,,-19.37983894,5051781120,-0.005815,92,92.HK,2,0092.HK
355 HK Equity,CENTURY CITY INT,´@Â_Ç¡´Ç¡êÈò,1441717760,0.449999988,304.053833,-16.66667175,2872099968,0.001480001,355,355.HK,3,0355.HK
493 HK Equity,GOME ELECTRICAL,¡êÂŸ_q__,20440031232,0.910000026,10.15615177,-29.45735931,78863555390,0.094719301,493,493.HK,3,0493.HK
283 HK Equity,GOLDIN PROPERTIE,¡»Èé_a_£,10646841344,2.980000019,21.13595009,-66.66666412,137995000,0.140992001,283,283.HK,3,0283.HK
341 HK Equity,CAFE DE CORAL,_j¨a_…_¡_ë,12636348416,21.64999962,22.0363636,-4.835166454,7384041984,0.95639798,341,341.HK,3,0341.HK
24 HK Equity,BURWILL HOLDINGS,€_Çå±±»„,1441505024,0.284999996,,3.636360168,4618663936,-0.025400001,24,24.HK,2,0024.HK
108 HK Equity,GR PROPERTIES LT,¡ê_U_a_£,1193569536,1.330000043,,2.307699442,76809367,-0.042833319,108,108.HK,3,0108.HK
296 HK Equity,EMPEROR E HOTEL,_^Âî¨T_…¡s©±,2487862784,1.909999967,6.953520298,34.50704575,1854508992,0.274681002,296,296.HK,3,0296.HK
726 HK Equity,CHINA MINSHENG D,__´çÀv_êÂ“__,3675457024,0.360000014,,-26.53061104,458000,-0.00062,726,726.HK,3,0726.HK
23 HK Equity,BANK EAST ASIA,»F¬éÈé__,74725826560,27.85000038,14.1774292,-1.606208444,29877999616,1.96438998,23,23.HK,2,0023.HK
105 HK Equity,ASSOC INTL HOTEL,_êçp¡êÈò¡s©±,7560000000,21,6.87371397,-6.666666508,659264992,3.055117011,105,105.HK,3,0105.HK
522 HK Equity,ASM PACIFIC,ASM_î´_Âv,21379383296,52.84999847,26.43980598,-12.57556915,12783497216,1.998879939,522,522.HK,3,0522.HK
129 HK Equity,ASIA STANDARD IN,»x¨Ÿ_¡_ë,1623937792,1.25,2.450980425,-10.71428394,1301652992,0.510000005,129,129.HK,3,0129.HK
271 HK Equity,DAN FORM HOLD,__áÂ±±»„,1900910208,1.529999971,9.748327255,11.67882919,49409000,0.156950001,271,271.HK,3,0271.HK
214 HK Equity,ASIA ORIENT,___~±±»„,1069172800,1.289999962,2.921195507,-11.64384079,1415277952,0.441599995,214,214.HK,3,0214.HK
662 HK Equity,ASIA FINAN HLDGS,¬éÂw»ÖÀ€_¡_ë,4047208704,3.99000001,21.87428093,33,1114736960,0.182405993,662,662.HK,3,0662.HK
104 HK Equity,ASIA COMML HLDGS,Ça¬é¡îá~_¡_ë,352544960,0.224999994,,17.18749619,760579008,-0.0019,104,104.HK,3,0104.HK
22 HK Equity,MEXAN LTD,_Z_±±±»„,291025408,0.222000003,6.504541397,-16.22640991,148439000,0.03413,22,22.HK,2,0022.HK
519 HK Equity,APPLIED DEVELOP,_ê_OÇ¯á~,782846528,0.375,9.618837357,-5.063293934,2827000,0.038986,519,519.HK,3,0519.HK
723 HK Equity,SUSTAINABLE FORE,´ÌÇO»Lá~,1033573888,0.115999997,,-12.12121391,10745000,-0.00807,723,723.HK,3,0723.HK
101 HK Equity,HANG LUNG PPT,Ç’_©_a_£,63680008192,14.15999985,12.53097343,-16.58209038,8948000256,1.129999995,101,101.HK,3,0101.HK
56 HK Equity,ALLIED PROP,çp_X_a_£(_È«_),9951407104,1.460000038,11.12804985,3.76E-06,4594500096,0.605779007,56,56.HK,2,0056.HK
21 HK Equity,GREAT CHINA PROP,_j__µ¯_a_£±±»„,629412672,0.189999998,,-11.21495533,12363000,-0.0026,21,21.HK,2,0021.HK
260 HK Equity,AVIC JOY HLDG,©ø_…±±»„,1135255424,0.191,,-30.54545593,1235669024,-0.056297,260,260.HK,3,0260.HK
373 HK Equity,ALLIED GROUP LTD,çp_X_¡_ë,6799402496,38.15000153,,3.03433013,4700899840,16.30662298,373,373.HK,3,0373.HK
684 HK Equity,ALLAN INTL.,¬é_ó¡êÈò,620550144,1.850000024,26.08168602,-3.141358376,1711075008,0.070931001,684,684.HK,3,0684.HK
328 HK Equity,ALCO HOLDINGS,áR¡»_¡_ë,1877151360,3.24000001,9.641593933,53.9970932,2850258048,0.336044006,328,328.HK,3,0328.HK
616 HK Equity,EASYKNIT ENT,´Ìüq_êá~Á@Á@,307067712,0.275000006,0.010764189,-24.65753365,134907000,25.54767627,616,616.HK,3,0616.HK
30 HK Equity,BAN LOONG HOLDIN,üU_©±±»„_¡_ë,285263616,0.115000002,,-34.2857132,58882572,-0.042400999,30,30.HK,2,0030.HK
19 HK Equity,SWIRE PACIFIC-A,_î´j»„´Ö__´q,1.17E+11,81.05000305,9.077070236,-3.935817242,60885000192,8.929092884,19,19.HK,2,0019.HK
557 HK Equity,CITY E-SOLUTIONS,Ç¡´Çe-Solutions,990544256,2.589999914,,58.89570236,89186000,-0.167964002,557,557.HK,3,0557.HK
10 HK Equity,HANG LUNG GROUP,Ç’_©_¡_ë,28056498176,20.64999962,8.724761009,-15.90561962,9528000000,2.366826892,10,10.HK,2,0010.HK
12 HK Equity,HENDERSON LAND D,Ç’¡˜_a_£,1.48E+11,44.84999847,6.950821877,-5.578950405,23640999936,6.452474117,12,12.HK,2,0012.HK
6 HK Equity,POWER ASSETS,_qøˆ_êá~,1.61E+11,75.30000305,20.76602745,8.526467323,1308000000,3.626115084,6,6.HK,1,0006.HK
14 HK Equity,HYSAN DEV,_®áVÀ_á~,33494581248,32,11.7237587,4.11587429,3430000000,2.729499996,14,14.HK,2,0014.HK
191 HK Equity,LAI SUN GARMENT,€Rás¡êÈò,1799577856,0.949999988,1.443768978,10.46511269,1948348992,0.658000022,191,191.HK,3,0191.HK
17 HK Equity,NEW WORLD DEV,ás´@Âƒµo¨i,66937192448,7.130000114,3.833333254,-5.229039669,62036899840,1.860000014,17,17.HK,2,0017.HK
16 HK Equity,SHK PPT,ásåE¡˜_a_£,2.54E+11,87.80000305,8.369875908,-5.131205082,69591998464,10.49000025,16,16.HK,2,0016.HK
20 HK Equity,WHEELOCK & CO,á|_wå_,66238287872,32.59999847,4.65434742,1.994891882,57430999040,7.004204035,20,20.HK,2,0020.HK
41 HK Equity,GREAT EAGLE,®N_g,19232006144,28.79999924,5.774066448,23.8045578,8248647936,4.987818956,41,41.HK,2,0041.HK
2 HK Equity,CLP HOLDINGS,___q±±»„,1.81E+11,71.59999847,11.53509712,10.40722084,80700002304,6.207143068,2,2.HK,1,0002.HK
293 HK Equity,CATHAY PAC AIR,¡ê¨›øè»Å,47678197760,12.11999989,7.948093891,-7.799690247,1.02E+11,1.524893939,293,293.HK,3,0293.HK
1114 HK Equity,BRILLIANCE CHINA,µ¯±‡__¡ê¬T¬¨,36924649472,7.329999924,8.894413948,-24.82051277,5991611997,0.858973393,1114,1114.HK,4,1114.HK
4 HK Equity,WHARF HLDG,_EËs_†_¡_ë,1.27E+11,41.79999924,7.900070667,0.494220525,40874999808,5.291091919,4,4.HK,1,0004.HK
303 HK Equity,VTECH HLDGS LTD,¡_©__F_¡_ë,21337921536,84.94999695,14.03912544,5.724951744,14401339517,5.608098249,303,303.HK,3,0303.HK
3177 HK Equity,(II)1 DDAX UCITS,ComStage 1 DivDAX UCITS ETF,42455000,121.3000031,,,,,3177,3177.HK,4,3177.HK
3171 HK Equity,COMST1 DAX II,ComStage 1 DAX UCITS ETF II,43000000,86,,,,,3171,3171.HK,4,3171.HK
1585 HK Equity,YADEA GROUP HOLD,_¨_}±±»„,5129999872,1.710000038,,,7933219892,,1585,1585.HK,4,1585.HK
3135 HK Equity,CSOP WTI OIL ETF,Çn_è»F_^ WTI _“»o_~Ç__u¡æ _Q,333000000,46.25,,,,,3135,3135.HK,4,3135.HK
3626 HK Equity,HANG SANG SIU PO,,443440000,2.410000086,,,133097000,,3626,3626.HK,4,3626.HK
8346 HK Equity,TEM HOLDINGS LTD,__ás_q_l±±»„,1464000000,2.440000057,,,131288000,,8346,8346.HK,4,8346.HK
3175 HK Equity,SAMSUNG S&P-HKD,Samsung S&P GSCI Crude Oil E,152880000,12.73999977,,,,,3175,3175.HK,4,3175.HK
2738 HK Equity,HUAJIN INTERNATI,,1764000000,2.940000057,,,2313781042,,2738,2738.HK,4,2738.HK
8359 HK Equity,HYPEBEAST,Hypebeast______´q,368000000,0.184,,,98931000,,8359,8359.HK,4,8359.HK
8217 HK Equity,LUEN WONG GROUP,çp©™_¡_ë±±»„______´q,8686080000,6.960000038,,,271948992,,8217,8217.HK,4,8217.HK
8251 HK Equity,A.PLUS GROUP HOL,Ëu_V_¡_ë,162000000,0.405000001,,,81839000,,8251,8251.HK,4,8251.HK
1982 HK Equity,NAMESON HOLDINGS,Çn±ó±±»„,2510749952,1.210000038,,12000.00098,2567666944,,1982,1982.HK,4,1982.HK
8319 HK Equity,EXPERT SYSTEMS H,EXPERT SYSTEMS HOLDINGS LTD,184800000,0.231000006,,,317001984,,8319,8319.HK,4,8319.HK
1496 HK Equity,AP RENTALS HOLDI,,587520000,0.680000007,,,228224864,,1496,1496.HK,4,1496.HK
8318 HK Equity,CHING LEE HOLDIN,´À_Q±±»„,5200000000,5.199999809,,,377356000,,8318,8318.HK,4,8318.HK
8262 HK Equity,SUPER STRONG HOL,SUPER STRONG HOLDINGS LTD,1760000000,2.200000048,,,566193984,,8262,8262.HK,4,8262.HK
1419 HK Equity,HUMAN HEALTH HOL,ÂÍ¡áåŒË¿,918215104,2.539999962,,,429537984,,1419,1419.HK,4,1419.HK
83012 HK Equity,AMUNDI HS 35-RMB,»F_è___zùò´ê_È«_35ÇŸ_®ETF,215673536,15.97581673,,,,,83012,83012.HK,5,83012.HK
2239 HK Equity,SMIT HOLDINGS LT,¡êáL___N,876000000,2.920000076,,,505013868,,2239,2239.HK,4,2239.HK
1557 HK Equity,KH GROUP HOLDING,_C_i_¡_ë±±»„,476000000,1.190000057,,,357312992,,1557,1557.HK,4,1557.HK
2138 HK Equity,UNION MEDICAL HE,_È«_åŒÇ_åŒË¿_¡_ë,2295135232,2.339999914,9.75,,621089600,0.239999995,2138,2138.HK,4,2138.HK
6833 HK Equity,SINCO PHARMACEUT,À_Â“ÈTåŒÌ€,1114501760,0.689999998,,,1352483989,,6833,6833.HK,4,6833.HK
8070 HK Equity,KEEN OCEAN INTER,_«Âv¡êÈò±±»„,172000000,0.860000014,,,175572992,-0.0038,8070,8070.HK,4,8070.HK
8345 HK Equity,FIRE ROCK HOLDIN,_›©´±±»„,1198400000,7.489999771,86.9309082,,37095103.51,0.089707313,8345,8345.HK,4,8345.HK
83162 HK Equity,ISHARES MSCI C-R,iShares_w_îMSCI__¡êA»„¡êÈòÇŸ,130804960,6.707946777,,,,,83162,83162.HK,5,83162.HK
3963 HK Equity,CHINA RONGZHONG,À€__»ÖÀ€,569262400,1.379999995,,,232759744,,3963,3963.HK,4,3963.HK
3165 HK Equity,BMO MSCI EU Q H,BMO MSCI _òÂwËu_Í»„__Á]ÂŸ_ü,43950000,8.789999962,,,,,3165,3165.HK,4,3165.HK
3160 HK Equity,BMO MSCI JP H US,BMO MSCI __´È»„__Á]ÂŸ_ü_•¬R,42050000,8.409999847,,,,,3160,3160.HK,4,3160.HK
3121 HK Equity,BMO APAC RL EST,BMO MSCI ¬é_î¡ì©__a_£ETF,44300000,8.859999657,,8940.816406,,,3121,3121.HK,4,3121.HK
3086 HK Equity,BMO NASDAQ 100 E,BMO ø‚«µ_F_J 100 ETF,43750000,8.75,,,,,3086,3086.HK,4,3086.HK
1243 HK Equity,WANG ON PROPERTI,_È_w_a_£,9347999744,6.150000095,,,,,1243,1243.HK,4,1243.HK
8282 HK Equity,GAMEONE HOLDINGS,«__®±±»„,873600000,5.460000038,182,,118181000,0.029999999,8282,8282.HK,4,8282.HK
3301 HK Equity,RONSHINE CHINA H,À€ÇH__¡ê,8100564480,5.989999771,,,9149129146,,3301,3301.HK,4,3301.HK
8113 HK Equity,HI-LEVEL TECHNOL,,255000000,0.425000012,15.34296131,,1309763968,0.0277,8113,8113.HK,4,8113.HK
1565 HK Equity,VIRSCEND EDUCATI,,12818358272,4.150000095,71.9028244,41400,873245745.6,0.060092794,1565,1565.HK,4,1565.HK
1459 HK Equity,JUJIANG CONSTRUC,JUJIANG CONSTRUCTION GROUP C,1488074368,2.789999962,9.416532516,,5460664374,0.308536784,1459,1459.HK,4,1459.HK
8012 HK Equity,WORLD-LINK LOGIS,Ë™_t»ÇÂyÁ]¬éÂwÁ^,427200000,0.889999986,,9.876541138,125161000,0.0004,8012,8012.HK,4,8012.HK
3326 HK Equity,PERFECT GROUP IN,,1273500032,2.829999924,,204.3010712,,,3326,3326.HK,4,3326.HK
8230 HK Equity,CHINA YU TIAN HO,,372600000,0.460000008,9.703416824,-48.31460571,257260095.3,0.049357529,8230,8230.HK,4,8230.HK
8331 HK Equity,FEISHANG NON-MET,,202500000,0.405000001,,-16.49484825,35565802.39,-0.035660815,8331,8331.HK,4,8331.HK
3678 HK Equity,HOLLY FUTURES -H,´¡á~«ç_f,1687020032,1.860000014,15.23710823,-6.532662868,361029367,0.127095641,3678,3678.HK,4,3678.HK
1558 HK Equity,YICHANG HEC CHAN,,7005787136,15.53999996,16.59780693,3.738320589,855008177.6,0.97481125,1558,1558.HK,4,1558.HK
1662 HK Equity,YEE HOP HOLDINGS,,495000000,0.99000001,,15.11627865,577332992,,1662,1662.HK,4,1662.HK
2289 HK Equity,CHUANGMEI PHARMA,,901800000,8.350000381,21.81276703,14.69780445,4191852443,0.398562074,2289,2289.HK,4,2289.HK
8196 HK Equity,GREAT WATER HOLD,Ç¯Âê_¡_ë,708000000,2.359999895,28.44728088,-2.074696541,206049170,0.086375678,8196,8196.HK,4,8196.HK
1979 HK Equity,TEN PAO GROUP HO,_„€__¡_ë±±»„______´q,680000000,0.680000007,4.071856499,21.4285717,2255953920,0.166999996,1979,1979.HK,4,1979.HK
1469 HK Equity,GET NICE FINANCI,µ__n»ÖÀ€_¡_ë______´q,2475000064,0.99000001,,,294926016,,1469,1469.HK,4,1469.HK
3996 HK Equity,CHINA ENERGY ENG,__¡êøˆá_Ç¯_],37277421568,1.24000001,5.289357662,-24.39024353,2.54E+11,0.234432995,3996,3996.HK,4,3996.HK
331 HK Equity,FSE ENGINEERING,å__±_Ö_q±±»„______´q,940499968,2.089999914,4.179999828,12.09296131,2825106944,0.5,331,331.HK,3,0331.HK
1561 HK Equity,MANFIELD CHEMICA,üU_Ö_®_u,606000000,1.00999999,10.52083302,9.782606125,331572000,0.096000001,1561,1561.HK,4,1561.HK
83149 HK Equity,CSOP MSCI CH-RMB,Çn_è»F_^MSCI__¡êA¡êÈòETF,69364432,11.18781281,,-20.76851545,,,83149,83149.HK,5,83149.HK
8368 HK Equity,CREATIVE CHINA H,,5880000000,4.900000095,,-33.78378296,89578981.73,0.000751468,8368,8368.HK,4,8368.HK
8182 HK Equity,CHINA CANDY HOLD,__¡êÀ}»G±±»„______´q,164820000,0.123000003,,-39.99999619,100225401,-0.005429328,8182,8182.HK,4,8182.HK
2768 HK Equity,JIAYUAN INTERNAT,¬ëá_¡êÈò±±»„,4650075136,2.49000001,9.123218536,,2310545408,0.256642997,2768,2768.HK,4,2768.HK
3102 HK Equity,XIE SHARES CLSA,©_¬é__ÇH¬_©ùÌñ¬__Âøq_W»¿ETF,470000,7.519999981,,-2.967742205,,,3102,3102.HK,4,3102.HK
1495 HK Equity,JIYI HOUSEHOLD I,_¡_@¨a©~¡êÈò±±»„______´q,324000000,0.899999976,6.903616428,4.651158333,430234784.3,0.135733208,1495,1495.HK,4,1495.HK
8366 HK Equity,FRASER HOLDINGS,,165600000,0.115000002,,-14.1791048,157346000,,8366,8366.HK,4,8366.HK
2120 HK Equity,WENZHOU KANGNI-H,áÅ_{±d_çåŒ¡|»„´Ö______´q,3027507968,41.45000076,33.95581436,-10.37837696,424072476.9,1.27095637,2120,2120.HK,4,2120.HK
6865 HK Equity,FLAT GLASS GROUP,_…µ†øSÂç__,2556000000,1.419999957,3.851368904,-27.17949104,3595756575,0.383878199,6865,6865.HK,4,6865.HK
1197 HK Equity,CHINA HENGSHI FO,CHINA HENGSHI FOUNDATION CO,2340000000,2.339999914,7.897737026,-25.40911102,1237517902,0.308484564,1197,1197.HK,4,1197.HK
1543 HK Equity,GUANGDONG JOIN-S,GUANGDONG JOIN-SHARE FINANCI,1482666624,1.389999986,8.377484322,-1.418438435,402227630.4,0.172751357,1543,1543.HK,4,1543.HK
1452 HK Equity,DENOX ENVIRONMEN,DENOX ENVIRONMENTAL & TECHNO,455000000,0.910000026,9.59794426,-20.86956215,184602099.1,0.098715058,1452,1452.HK,4,1452.HK
3773 HK Equity,NNK GROUP LTD,_~_~´d_¡_ë______´q,390100000,0.939999998,8.812764168,,285496294.6,0.111054448,3773,3773.HK,4,3773.HK
1492 HK Equity,CHINA ZHONGDI DA,___a¬Åá~,1695780864,0.779999971,12.1878643,-25.7142849,596063727,0.066632668,1492,1492.HK,4,1492.HK
8141 HK Equity,KPA-BM HOLDINGS,Ë__O±±»„,186000000,0.310000002,11.69811344,-6.060608864,197435008,0.0265,8141,8141.HK,4,8141.HK
3157 HK Equity,CHINAAMC HS SM C,µ¯¨Lùò´ê_pÇÂ»„ÇŸ_®ETF,139739984,20.54999924,,-8.46325779,,,3157,3157.HK,4,3157.HK
8327 HK Equity,TOP DYNAMIC INTE,¨›¬__¡_ë,480000000,0.600000024,13.63636398,26.3157959,215272992,0.044,8327,8327.HK,4,8327.HK
8122 HK Equity,THELLOY DEVELOPM,_wµ†Ç¯á~,177600000,0.222000003,,-8.641974449,207031008,,8122,8122.HK,4,8122.HK
1533 HK Equity,LANZHOU ZHUANGYU,_¿__»»_›,758700032,5.400000095,7.009826183,0.185533002,722610274.8,0.802059838,1533,1533.HK,4,1533.HK
1532 HK Equity,CHINA PARTYTIME,__¡êÂ£_•_Œ_®±±»„______´q,635236544,0.839999974,6.408419609,35.48386383,702857391.2,0.136473574,1532,1532.HK,4,1532.HK
8057 HK Equity,MADISON WINE HOL,_ç_}«è¡sá~,4440000000,11.10000038,,6.936418533,145687008,,8057,8057.HK,4,8057.HK
8127 HK Equity,SEASON PACIFIC H,__Èn_ç,5270000128,5.269999981,,48.03371048,140739008,,8127,8127.HK,4,8127.HK
1527 HK Equity,ZHEJIANG TENGY,_„__Ë™_ñ,778950016,5.769999981,,-20.95890617,,,1527,1527.HK,4,1527.HK
83129 HK Equity,CSOP CH CSI300-R,Çn_è»F_^___` 300 _‘©œ ETF,55678332,12.372962,,-17.14213248,,,83129,83129.HK,5,83129.HK
8290 HK Equity,AHSAY BACKUP SOF,¬é_Í_®´Ö,246000000,0.123000003,4.555555344,-15.75342083,57266000,0.028999999,8290,8290.HK,4,8290.HK
8248 HK Equity,FDB HOLDINGS LTD,å_¨i±±»„,182336000,0.148000002,10.5714283,0.923750281,276824992,0.014,8248,8248.HK,4,8248.HK
8245 HK Equity,ON REAL INTERNAT,_w¨¨¡êÈò±±»„______´q,4502400000,9.380000114,,-1.677147269,346191008,,8245,8245.HK,4,8245.HK
8177 HK Equity,REF HOLDINGS,,217600000,0.850000024,6.199854374,25.00000191,142355008,0.137099996,8177,8177.HK,4,8177.HK
1548 HK Equity,GENSCRIPT BIOTEC,,1959955712,1.179999948,,-10.60606766,542783518,,1548,1548.HK,4,1548.HK
974 HK Equity,CHINA SHUN KE LO,__¡ê__Çé_©,845229888,2.910000086,20.46155357,-10.73619366,1282819507,0.148072588,974,974.HK,3,0974.HK
3799 HK Equity,DALI FOODS GROUP,_F_Q__Ç~,59158589440,4.320000172,15.18795681,1.038842916,20810170885,0.296145175,3799,3799.HK,4,3799.HK
1683 HK Equity,LC GROUP HOLDING,¬}«µ_¡_ë,435000000,0.870000005,15.53571415,-5.434783936,159527008,0.056000002,1683,1683.HK,4,1683.HK
1499 HK Equity,LEAP HOLDINGS GR,Çe_i±±»„_¡_ë______´q,1349920000,0.589999974,,29.67032051,305312992,,1499,1499.HK,4,1499.HK
1556 HK Equity,CHINNEY KIN WING,,600000000,0.400000006,3.333333492,5.263160706,1518925952,0.119999997,1556,1556.HK,4,1556.HK
1786 HK Equity,CRCC HIGH-TECH-H,CRCC HIGH-TECH EQUIPMENT C-H,6185927680,4.070000172,7.63147974,-14.31578541,4902599616,0.555272201,1786,1786.HK,4,1786.HK
8316 HK Equity,PAK WING GROUP H,Âf_a_¡_ë±±»„,3296000000,4.119999886,,-32.45901871,130791000,,8316,8316.HK,4,8316.HK
